gameid	Trial	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	SceneVariation	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	ColorTypicality	OtherColorTypicality	OtherColor	TypicalityDiff	normTypicality	ColorTypicalityModified	ColorTypicalityUnModified	OtherColorTypicalityModified	OtherColorTypicalityUnModified	TypicalityDiffModified	normTypicalityModified	TypicalityDiffUnModified	normTypicalityUnModified	alt1Name	alt1SpLocs	alt1LisLocs	alt2Name	alt2SpLocs	alt2LisLocs	alt3Name	alt3SpLocs	alt3LisLocs	alt4Name	alt4SpLocs	alt4LisLocs
1625-9	17	big_blue_toothbrush	color	minimal	color	size redundant	3	3	0	blue toothbrush		blue toothbrush	1	0	toothbrush	big	blue	TRUE	FALSE	TRUE	FALSE	FALSE	0.776315789473684	0.752380952380952	red	0.0239348370927319	0.50782851053365	0.848888888888889	0.801428571428571	0.698947368421053	0.617142857142857	0.149941520467836	0.548435847060601	0.184285714285714	0.564954682779456	big_red_toothbrush	1	2	big_red_toothbrush	3	4	big_red_toothbrush	2	3	undefined	undefined	undefined
1625-9	20	big_green_framee	size and color	redundant	size	color redundant	3	1	0.666666666666667	largest green frame		largest green frame	0	1	framee	big	green	TRUE	TRUE	TRUE	FALSE	FALSE	0.235	0.26	pink	-0.025	0.474747474747475	0.663809523809524	0.455555555555556	0.647272727272727	0.4475	0.016536796536797	0.506306544277884	0.00805555555555598	0.504460166102738	small_green_framee	2	3	small_pink_framee	4	1	small_pink_framee	1	2	undefined	undefined	undefined
1625-9	21	big_brown_turtle	color	minimal	color	size redundant	4	4	0	lightest in color turtle		lightest in color turtle	1	0	turtle	big	brown	TRUE	FALSE	TRUE	FALSE	FALSE	0.866666666666667	0.110526315789474	black	0.756140350877193	0.886894075403949	0.826363636363636	0.807272727272727	0.664117647058823	0.539	0.162245989304813	0.554427382319173	0.268272727272727	0.599635356877574	big_black_turtle	1	1	big_black_turtle	4	3	big_black_turtle	2	4	big_black_turtle	3	5
1625-9	27	small_purple_rock	color	minimal	color	size redundant	4	2	0.5	purple stone/gem		purple stone/gem	1	0	rock	small	purple	TRUE	FALSE	TRUE	FALSE	FALSE	0.108666666666667	0.1796	green	-0.070933333333333	0.376965772432933	0.412592592592593	0.27	0.300454545454545	0.16	0.112138047138048	0.578632983118877	0.11	0.627906976744186	small_green_rock	2	4	big_green_rock	1	3	big_green_rock	4	5	small_green_rock	3	1
1625-9	31	big_green_bracelet	size	minimal	size	color redundant	2	2	0	largest beaded circle		largest beaded circle	1	0	bracelet	big	green	FALSE	TRUE	TRUE	FALSE	FALSE	0.514545454545455	0.564444444444444	purple	-0.049898989898989	0.476876989327842	0.718947368421053	0.67	0.7465	0.644166666666667	-0.0275526315789471	0.490599242192972	0.025833333333333	0.509828788839569	small_green_bracelet	2	2	small_green_bracelet	3	3	undefined	undefined	undefined	undefined	undefined	undefined
1625-9	34	small_purple_billiardball	color	minimal	color	size redundant	4	4	0	purple ball		purple ball	1	0	billiardball	small	purple	TRUE	FALSE	TRUE	FALSE	FALSE	0.645294117647059	0.827826086956522	orange	-0.182531969309463	0.43804579940624	0.860588235294118	0.641111111111111	0.8408	0.798888888888889	0.019788235294118	0.505815320361228	-0.157777777777778	0.445216049382716	small_orange_billiardball	5	4	small_orange_billiardball	2	3	small_orange_billiardball	3	2	small_orange_billiardball	4	5
1625-9	35	small_green_binder	color	minimal	color	size redundant	2	2	0	green placemat		green placemat	1	0	binder	small	green	TRUE	FALSE	TRUE	FALSE	FALSE	0.588181818181818	0.765555555555556	blue	-0.177373737373738	0.434487389941799	0.676153846153846	0.5825	0.673529411764706	0.642222222222222	0.00262443438913995	0.500972240847526	-0.059722222222222	0.475618053980495	small_blue_binder	4	2	small_blue_binder	2	4	undefined	undefined	undefined	undefined	undefined	undefined
1625-9	37	small_yellow_napkin	size and color	redundant	size	color redundant	4	1	0.75	smallest yellow cloth		smallest yellow cloth	0	1	napkin	small	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	0.347058823529412	0.464347826086957	orange	-0.117289002557545	0.427724894408372	0.786666666666667	0.622	0.705384615384615	0.72125	0.0812820512820519	0.527238357106032	-0.0992499999999999	0.463056020844966	big_orange_napkin	5	4	big_orange_napkin	2	2	big_orange_napkin	3	3	big_yellow_napkin	1	5
1625-9	38	small_green_avocado	size	minimal	size	color redundant	3	3	0	smallest avocado		smallest avocado	1	0	avocado	small	green	FALSE	TRUE	TRUE	FALSE	FALSE	0.863529411764706	0.643478260869565	black	0.220051150895141	0.573009300115403	0.903571428571429	0.856363636363636	0.769565217391304	0.909166666666667	0.134006211180125	0.540046403712297	-0.052803030303031	0.485046127440463	big_green_avocado	3	3	big_green_avocado	2	2	big_green_avocado	4	4	undefined	undefined	undefined
1625-9	41	big_purple_coathanger	color	minimal	color	size redundant	4	3	0.25	purple clothes hanger		purple clothes hanger	1	0	coathanger	big	purple	TRUE	FALSE	TRUE	FALSE	FALSE	0.191363636363636	0.187777777777778	orange	0.00358585858585803	0.504728919674969	0.574166666666667	0.407	0.479473684210526	0.3	0.0946929824561411	0.544936102901386	0.107	0.575671852899576	big_orange_coathanger	3	2	big_orange_coathanger	5	4	big_orange_coathanger	1	1	small_orange_coathanger	4	3
1625-9	45	small_white_shoe	size and color	redundant	size	color redundant	4	2	0.5	smallest white shoe		smallest white shoe	0	1	shoe	small	white	TRUE	TRUE	TRUE	FALSE	FALSE	0.6905	0.3075	yellow	0.383	0.69188376753507	0.688947368421053	0.67125	0.65	0.486666666666667	0.038947368421053	0.514544025157233	0.184583333333333	0.579704929830874	big_yellow_shoe	1	4	big_white_shoe	2	2	big_white_shoe	3	1	big_yellow_shoe	5	3
1625-9	46	small_blue_book	color	minimal	color	size redundant	4	1	0.75	blue book		blue book	1	0	book	small	blue	TRUE	FALSE	TRUE	FALSE	FALSE	0.67952380952381	0.853684210526316	black	-0.174160401002506	0.44320392317123	0.775	0.757857142857143	0.85304347826087	0.709230769230769	-0.07804347826087	0.476031512885565	0.048626373626374	0.516572413018239	small_black_book	1	2	big_black_book	5	5	big_black_book	3	1	big_black_book	2	3
1625-9	47	big_pink_golfball	color	minimal	color	size redundant	2	1	0.5	pink golf ball		pink golf ball	1	0	golfball	big	pink	TRUE	FALSE	TRUE	FALSE	FALSE	0.185	0.762916666666667	blue	-0.577916666666667	0.195164835164835	0.799444444444444	0.390666666666667	0.828235294117647	0.941	-0.028790849673203	0.491155861625876	-0.550333333333333	0.293366708385482	small_blue_golfball	3	3	big_blue_golfball	2	4	undefined	undefined	undefined	undefined	undefined	undefined
1625-9	49	small_black_comb	size	minimal	size	color redundant	4	4	0	smallest comb		smallest comb	1	0	comb	small	black	FALSE	TRUE	TRUE	FALSE	FALSE	0.937058823529412	0.67695652173913	blue	0.260102301790282	0.580576155162579	0.968666666666667	0.913333333333333	0.7292	0.762727272727273	0.239466666666667	0.570519868069735	0.15060606060606	0.544928584342795	big_black_comb	1	4	big_black_comb	2	5	big_black_comb	5	2	big_black_comb	3	1
1625-9	52	small_red_candle	size and color	redundant	size	color redundant	4	3	0.25	smallest red candle		smallest red candle	0	1	candle	small	red	TRUE	TRUE	TRUE	FALSE	FALSE	0.731818181818182	0.494444444444444	blue	0.237373737373738	0.59678747940692	0.8232	0.853333333333333	0.760555555555556	0.608	0.0626444444444441	0.519777182225091	0.245333333333333	0.583941605839416	big_red_candle	4	3	big_red_candle	2	5	big_red_candle	1	2	big_blue_candle	5	1
1625-9	54	small_purple_hairdryer	color	minimal	color	size redundant	3	1	0.666666666666667	bluish-lavender hair dryer		bluish-lavender hair dryer	1	0	hairdryer	small	purple	TRUE	FALSE	TRUE	FALSE	FALSE	0.332	0.2975	pink	0.0345	0.527402700555997	0.688823529411765	0.47625	0.497058823529412	0.589444444444444	0.191764705882353	0.580853174603175	-0.113194444444444	0.446891698162388	small_pink_hairdryer	2	1	big_pink_hairdryer	3	2	big_pink_hairdryer	1	3	undefined	undefined	undefined
1625-9	57	small_white_phone	size and color	redundant	size	color redundant	4	1	0.75	smallest white phone		smallest white phone	0	1	phone	small	white	TRUE	TRUE	TRUE	FALSE	FALSE	0.812380952380952	0.273157894736842	pink	0.53922305764411	0.748366541223189	0.516111111111111	0.33875	0.504444444444444	0.341428571428571	0.0116666666666669	0.505715841045183	-0.00267857142857103	0.498030979259648	big_white_phone	3	1	big_pink_phone	4	4	big_pink_phone	5	3	big_pink_phone	2	5
1625-9	61	big_blue_rug	color	minimal	color	size redundant	2	2	0	turquoise-blue rug		turquoise-blue rug	1	0	rug	big	blue	TRUE	FALSE	TRUE	FALSE	FALSE	0.604736842105263	0.288095238095238	purple	0.316641604010025	0.677324275769144	0.72	0.665454545454546	0.817222222222222	0.577142857142857	-0.097222222222222	0.468377303939285	0.088311688311689	0.535535117056856	big_purple_rug	3	3	big_purple_rug	2	4	undefined	undefined	undefined	undefined	undefined	undefined
1625-9	64	big_green_jacket	size and color	redundant	size	color redundant	3	1	0.666666666666667	largest green hoodie/sweatshirt		largest green hoodie/sweatshirt	0	1	jacket	big	green	TRUE	TRUE	TRUE	FALSE	FALSE	0.48625	0.703125	brown	-0.216875	0.4088281660536	0.663181818181818	0.64	0.667142857142857	0.571	-0.00396103896103905	0.498511251037243	0.0690000000000001	0.528488852188274	small_brown_jacket	1	1	small_green_jacket	4	4	small_brown_jacket	3	2	undefined	undefined	undefined
1625-9	68	big_yellow_balloon	color	minimal	color	size redundant	4	2	0.5	yellow balloon		yellow balloon	1	0	balloon	big	yellow	TRUE	FALSE	TRUE	FALSE	FALSE	0.661111111111111	0.693181818181818	pink	-0.032070707070707	0.488159612157375	0.892727272727273	0.813333333333333	0.85258064516129	0.851111111111111	0.0401466275659831	0.511501302192725	-0.037777777777778	0.488651535380507	big_pink_balloon	1	1	small_pink_balloon	2	2	big_pink_balloon	3	5	small_pink_balloon	5	4
0244-4	6	big_purple_bracelet	size and color	redundant	size	color redundant	4	1	0.75	big purple ring		big purple ring	0	1	bracelet	big	purple	TRUE	TRUE	TRUE	FALSE	FALSE	0.564444444444444	0.514545454545455	green	0.049898989898989	0.523123010672158	0.7465	0.644166666666667	0.718947368421053	0.67	0.0275526315789471	0.509400757807029	-0.025833333333333	0.490171211160431	small_purple_bracelet	4	5	small_green_bracelet	5	2	small_green_bracelet	2	3	small_green_bracelet	1	1
0244-4	7	big_pink_golfball	color	minimal	color	size redundant	2	1	0.5	pink		pink	1	0	golfball	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE	0.185	0.762916666666667	blue	-0.577916666666667	0.195164835164835	0.799444444444444	0.390666666666667	0.828235294117647	0.941	-0.028790849673203	0.491155861625876	-0.550333333333333	0.293366708385482	small_blue_golfball	3	4	big_blue_golfball	2	3	undefined	undefined	undefined	undefined	undefined	undefined
0244-4	10	small_blue_book	size and color	redundant	size	color redundant	4	1	0.75	little blue book		little blue book	0	1	book	small	blue	TRUE	TRUE	TRUE	FALSE	FALSE	0.67952380952381	0.853684210526316	black	-0.174160401002506	0.44320392317123	0.775	0.757857142857143	0.85304347826087	0.709230769230769	-0.07804347826087	0.476031512885565	0.048626373626374	0.516572413018239	big_black_book	5	3	big_black_book	4	5	big_blue_book	2	1	big_black_book	3	4
0244-4	11	small_green_guitar	size	minimal	size	color redundant	2	2	0	little		little	1	0	guitar	small	green	FALSE	TRUE	FALSE	FALSE	FALSE	0.305238095238095	0.526842105263158	blue	-0.221604010025063	0.36683734939759	0.7665	0.628333333333333	0.75	0.622352941176471	0.0165	0.505440158259149	0.00598039215686197	0.502390844242376	big_green_guitar	4	4	big_green_guitar	3	3	undefined	undefined	undefined	undefined	undefined	undefined
0244-4	14	small_pink_teacup	size	minimal	size	color redundant	3	3	0	little		little	1	0	teacup	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE	0.194615384615385	0.852592592592593	white	-0.657977207977208	0.185842152515167	0.581111111111111	0.59	0.870952380952381	0.912	-0.28984126984127	0.40019676432007	-0.322	0.392809587217044	big_pink_teacup	3	3	big_pink_teacup	2	1	big_pink_teacup	4	2	undefined	undefined	undefined
0244-4	15	small_blue_rug	size	minimal	size	color redundant	2	2	0	little		little	1	0	rug	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE	0.604736842105263	0.288095238095238	purple	0.316641604010025	0.677324275769144	0.72	0.665454545454546	0.817222222222222	0.577142857142857	-0.097222222222222	0.468377303939285	0.088311688311689	0.535535117056856	big_blue_rug	3	4	big_blue_rug	4	3	undefined	undefined	undefined	undefined	undefined	undefined
0244-4	17	big_brown_jacket	color	minimal	color	size redundant	3	1	0.666666666666667	brown		brown	1	0	jacket	big	brown	TRUE	FALSE	FALSE	FALSE	FALSE	0.703125	0.48625	green	0.216875	0.5911718339464	0.667142857142857	0.571	0.663181818181818	0.64	0.00396103896103905	0.501488748962757	-0.0690000000000001	0.471511147811726	small_green_jacket	1	4	small_green_jacket	4	2	big_green_jacket	2	3	undefined	undefined	undefined
0244-4	20	big_yellow_napkin	size and color	redundant	size	color redundant	4	2	0.5	large yellow		large yellow	0	1	napkin	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE	0.347058823529412	0.464347826086957	orange	-0.117289002557545	0.427724894408372	0.786666666666667	0.622	0.705384615384615	0.72125	0.0812820512820519	0.527238357106032	-0.0992499999999999	0.463056020844966	small_yellow_napkin	3	1	small_orange_napkin	2	3	small_yellow_napkin	1	2	small_orange_napkin	5	5
0244-4	21	small_green_binder	size and color	redundant	size	color redundant	3	1	0.666666666666667	small green		small green	0	1	binder	small	green	TRUE	TRUE	FALSE	FALSE	FALSE	0.588181818181818	0.765555555555556	blue	-0.177373737373738	0.434487389941799	0.676153846153846	0.5825	0.673529411764706	0.642222222222222	0.00262443438913995	0.500972240847526	-0.059722222222222	0.475618053980495	big_blue_binder	1	4	big_blue_binder	2	1	big_green_binder	4	3	undefined	undefined	undefined
0244-4	23	small_red_toothbrush	size	minimal	size	color redundant	3	3	0	small brush		small brush	1	0	toothbrush	small	red	FALSE	TRUE	TRUE	FALSE	FALSE	0.752380952380952	0.776315789473684	blue	-0.0239348370927319	0.49217148946635	0.698947368421053	0.617142857142857	0.848888888888889	0.801428571428571	-0.149941520467836	0.451564152939399	-0.184285714285714	0.435045317220544	big_red_toothbrush	2	2	big_red_toothbrush	1	4	big_red_toothbrush	3	3	undefined	undefined	undefined
0244-4	24	big_red_pepper	color	minimal	color	size redundant	2	2	0	red		red	1	0	pepper	big	red	TRUE	FALSE	FALSE	FALSE	FALSE	0.922916666666667	0.873125	green	0.049791666666667	0.513861500985965	0.88875	0.847857142857143	0.8	0.8875	0.08875	0.526276831976314	-0.039642857142857	0.488577896686561	big_green_pepper	2	2	big_green_pepper	3	3	undefined	undefined	undefined	undefined	undefined	undefined
0244-4	26	big_green_chair	size and color	redundant	size	color redundant	2	1	0.5	large green		large green	0	1	chair	big	green	TRUE	TRUE	FALSE	FALSE	FALSE	0.164210526315789	0.606190476190476	red	-0.441979949874687	0.213149419304466	0.703333333333333	0.409166666666667	0.692777777777778	0.678	0.010555555555555	0.503780342220453	-0.268833333333333	0.376360570289744	small_green_chair	4	4	small_red_chair	3	2	undefined	undefined	undefined	undefined	undefined	undefined
0244-4	27	small_blue_cap	size	minimal	size	color redundant	4	4	0	small		small	1	0	cap	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE	0.397692307692308	0.376296296296296	orange	0.021396011396012	0.513821916295506	0.664	0.546666666666667	0.658064516129032	0.636153846153846	0.00593548387096798	0.502244778450127	-0.089487179487179	0.46217212226317	big_blue_cap	2	2	big_blue_cap	1	5	big_blue_cap	3	1	big_blue_cap	4	3
0244-4	28	big_blue_tack	size and color	redundant	size	color redundant	4	2	0.5	large blue		large blue	0	1	tack	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE	0.705625	0.781666666666667	red	-0.076041666666667	0.474436195545595	0.794	0.875714285714286	0.88	0.835	-0.086	0.474313022700119	0.040714285714286	0.511899791231733	small_red_tack	1	4	small_blue_tack	5	1	small_blue_tack	4	3	small_red_tack	3	5
0244-4	32	big_red_flower	color	minimal	color	size redundant	4	1	0.75	red		red	1	0	flower	big	red	TRUE	FALSE	FALSE	FALSE	FALSE	0.839230769230769	0.813703703703704	purple	0.025527065527065	0.507721741528491	0.832857142857143	0.828333333333333	0.788947368421053	0.750714285714286	0.04390977443609	0.513537320352341	0.077619047619047	0.524577804583836	small_purple_flower	1	4	big_purple_flower	4	2	small_purple_flower	2	5	small_purple_flower	3	1
0244-4	36	small_brown_turtle	color	minimal	color	size redundant	3	3	0	brown		brown	1	0	turtle	small	brown	TRUE	FALSE	FALSE	FALSE	FALSE	0.866666666666667	0.110526315789474	black	0.756140350877193	0.886894075403949	0.826363636363636	0.807272727272727	0.664117647058823	0.539	0.162245989304813	0.554427382319173	0.268272727272727	0.599635356877574	small_black_turtle	2	1	small_black_turtle	4	4	small_black_turtle	3	3	undefined	undefined	undefined
0244-4	38	big_blue_candle	size	minimal	size	color redundant	3	2	0.333333333333333	large		large	1	0	candle	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE	0.494444444444444	0.731818181818182	red	-0.237373737373738	0.40321252059308	0.760555555555556	0.608	0.8232	0.853333333333333	-0.0626444444444441	0.480222817774909	-0.245333333333333	0.416058394160584	small_red_candle	2	4	small_blue_candle	3	1	small_blue_candle	1	3	undefined	undefined	undefined
0244-4	39	big_pink_balloon	color	minimal	color	size redundant	4	1	0.75	pink		pink	1	0	balloon	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE	0.693181818181818	0.661111111111111	yellow	0.032070707070707	0.511840387842625	0.85258064516129	0.851111111111111	0.892727272727273	0.813333333333333	-0.0401466275659831	0.488498697807275	0.037777777777778	0.511348464619493	small_yellow_balloon	4	4	small_yellow_balloon	3	1	small_yellow_balloon	5	2	big_yellow_balloon	1	3
0244-4	40	small_blue_butterfly	color	minimal	color	size redundant	2	2	0	blue		blue	1	0	butterfly	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE	0.646842105263158	0.39047619047619	purple	0.256365914786968	0.62357148034502	0.752857142857143	0.628333333333333	0.690555555555556	0.717	0.062301587301587	0.521581349315445	-0.088666666666667	0.467046580773042	small_purple_butterfly	4	3	small_purple_butterfly	3	2	undefined	undefined	undefined	undefined	undefined	undefined
0244-4	43	small_red_bike	color	minimal	color	size redundant	3	3	0	red		red	1	0	bike	small	red	TRUE	FALSE	FALSE	FALSE	FALSE	0.868	0.349	purple	0.519	0.713229252259655	0.814736842105263	0.76	0.701666666666667	0.625	0.113070175438596	0.53728235089952	0.135	0.548736462093863	small_purple_bike	2	2	small_purple_bike	3	3	small_purple_bike	1	4	undefined	undefined	undefined
0244-4	44	big_purple_hairdryer	size and color	redundant	size	color redundant	3	1	0.666666666666667	large purple		large purple	0	1	hairdryer	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE	0.332	0.2975	pink	0.0345	0.527402700555997	0.688823529411765	0.47625	0.497058823529412	0.589444444444444	0.191764705882353	0.580853174603175	-0.113194444444444	0.446891698162388	small_purple_hairdryer	2	2	small_pink_hairdryer	3	3	small_pink_hairdryer	1	4	undefined	undefined	undefined
0244-4	45	small_green_framee	size	minimal	size	color redundant	3	2	0.333333333333333	small		small	1	0	framee	small	green	FALSE	TRUE	FALSE	FALSE	FALSE	0.235	0.26	pink	-0.025	0.474747474747475	0.663809523809524	0.455555555555556	0.647272727272727	0.4475	0.016536796536797	0.506306544277884	0.00805555555555598	0.504460166102738	big_green_framee	2	1	big_pink_framee	1	2	big_green_framee	3	3	undefined	undefined	undefined
0244-4	48	big_pink_weddingcake	color	minimal	color	size redundant	4	2	0.5	pink		pink	1	0	weddingcake	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE	0.400416666666667	0.88625	white	-0.485833333333333	0.311204663212435	0.760666666666667	0.443333333333333	0.781739130434783	0.745384615384615	-0.021072463768116	0.493168962471576	-0.302051282051282	0.372950819672131	small_white_weddingcake	3	1	big_white_weddingcake	5	5	small_white_weddingcake	1	3	big_white_weddingcake	2	4
0244-4	53	big_pink_bucket	size and color	redundant	size	color redundant	4	3	0.25	large pink		large pink	0	1	bucket	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE	0.351923076923077	0.802857142857143	red	-0.450934065934066	0.304753294951706	0.735357142857143	0.5025	0.913076923076923	0.741428571428571	-0.17771978021978	0.446094361948569	-0.238928571428571	0.40396210163652	small_pink_bucket	3	2	small_pink_bucket	2	1	small_pink_bucket	5	3	small_red_bucket	1	5
0244-4	54	big_brown_belt	color	minimal	color	size redundant	4	3	0.25	brown		brown	1	0	belt	big	brown	TRUE	FALSE	FALSE	FALSE	FALSE	0.870588235294118	0.909130434782609	black	-0.038542199488491	0.489171828071335	0.81625	0.782142857142857	0.877894736842105	0.928181818181818	-0.0616447368421049	0.481806531785173	-0.146038961038961	0.457306655529823	big_black_belt	1	4	big_black_belt	5	3	big_black_belt	2	5	small_black_belt	3	2
0244-4	56	small_pink_phone	color	minimal	color	size redundant	4	4	0	pink		pink	1	0	phone	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE	0.273157894736842	0.812380952380952	white	-0.53922305764411	0.251633458776811	0.504444444444444	0.341428571428571	0.516111111111111	0.33875	-0.0116666666666669	0.494284158954817	0.00267857142857103	0.501969020740351	small_white_phone	5	1	small_white_phone	3	2	small_white_phone	1	4	small_white_phone	2	5
0244-4	57	small_white_shoe	color	minimal	color	size redundant	3	1	0.666666666666667	white		white	1	0	shoe	small	white	TRUE	FALSE	FALSE	FALSE	FALSE	0.6905	0.3075	yellow	0.383	0.69188376753507	0.688947368421053	0.67125	0.65	0.486666666666667	0.038947368421053	0.514544025157233	0.184583333333333	0.579704929830874	big_yellow_shoe	2	3	small_yellow_shoe	1	2	big_yellow_shoe	3	4	undefined	undefined	undefined
0244-4	58	big_green_avocado	color	minimal	color	size redundant	2	1	0.5	green		green	1	0	avocado	big	green	TRUE	FALSE	FALSE	FALSE	FALSE	0.863529411764706	0.643478260869565	black	0.220051150895141	0.573009300115403	0.903571428571429	0.856363636363636	0.769565217391304	0.909166666666667	0.134006211180125	0.540046403712297	-0.052803030303031	0.485046127440463	small_black_avocado	2	2	big_black_avocado	3	3	undefined	undefined	undefined	undefined	undefined	undefined
0244-4	59	big_orange_billiardball	size	minimal	size	color redundant	2	1	0.5	big		big	1	0	billiardball	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE	0.827826086956522	0.645294117647059	purple	0.182531969309463	0.56195420059376	0.8408	0.798888888888889	0.860588235294118	0.641111111111111	-0.019788235294118	0.494184679638772	0.157777777777778	0.554783950617284	small_purple_billiardball	2	2	small_orange_billiardball	3	3	undefined	undefined	undefined	undefined	undefined	undefined
0244-4	62	small_blue_ornament	size	minimal	size	color redundant	4	4	0	small		small	1	0	ornament	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE	0.801052631578947	0.674761904761905	purple	0.126290726817042	0.542786787806742	0.881428571428571	0.909	0.797083333333333	0.81	0.084345238095238	0.525125004432781	0.099	0.528795811518325	big_blue_ornament	1	5	big_blue_ornament	2	4	big_blue_ornament	5	2	big_blue_ornament	3	1
0244-4	63	big_red_stapler	color	minimal	color	size redundant	4	3	0.25	red		red	1	0	stapler	big	red	TRUE	FALSE	FALSE	FALSE	FALSE	0.531052631578947	0.326666666666667	purple	0.20438596491228	0.619145019431376	0.8605	0.594444444444444	0.772727272727273	0.702222222222222	0.087772727272727	0.526870947093039	-0.107777777777778	0.458440445586975	big_purple_stapler	2	3	small_purple_stapler	3	4	big_purple_stapler	4	5	big_purple_stapler	1	1
0244-4	64	big_orange_coathanger	color	minimal	color	size redundant	4	2	0.5	orange		orange	1	0	coathanger	big	orange	TRUE	FALSE	FALSE	FALSE	FALSE	0.187777777777778	0.191363636363636	purple	-0.00358585858585803	0.495271080325031	0.479473684210526	0.3	0.574166666666667	0.407	-0.0946929824561411	0.455063897098614	-0.107	0.424328147100424	small_purple_coathanger	1	5	small_purple_coathanger	2	1	big_purple_coathanger	4	4	big_purple_coathanger	3	3
0244-4	66	big_green_rock	size and color	redundant	size	color redundant	4	3	0.25	large green		large green	0	1	rock	big	green	TRUE	TRUE	FALSE	FALSE	FALSE	0.1796	0.108666666666667	purple	0.070933333333333	0.623034227567067	0.300454545454545	0.16	0.412592592592593	0.27	-0.112138047138048	0.421367016881123	-0.11	0.372093023255814	small_green_rock	4	5	small_green_rock	5	4	small_purple_rock	3	2	small_green_rock	1	1
0244-4	67	big_black_comb	color	minimal	color	size redundant	4	4	0	black		black	1	0	comb	big	black	TRUE	FALSE	FALSE	FALSE	FALSE	0.937058823529412	0.67695652173913	blue	0.260102301790282	0.580576155162579	0.968666666666667	0.913333333333333	0.7292	0.762727272727273	0.239466666666667	0.570519868069735	0.15060606060606	0.544928584342795	big_blue_comb	4	1	big_blue_comb	2	3	big_blue_comb	1	2	big_blue_comb	3	4
0244-4	70	big_orange_cushion	color	minimal	color	size redundant	3	2	0.333333333333333	orange		orange	1	0	cushion	big	orange	TRUE	FALSE	FALSE	FALSE	FALSE	0.62625	0.618333333333333	blue	0.00791666666666702	0.503180448610646	0.767272727272727	0.67875	0.8225	0.699230769230769	-0.055227272727273	0.482630450321658	-0.020480769230769	0.492568557672179	big_blue_cushion	1	3	big_blue_cushion	4	1	small_blue_cushion	3	2	undefined	undefined	undefined
0244-4	71	small_purple_yarn	color	minimal	color	size redundant	3	2	0.333333333333333	purple		purple	1	0	yarn	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE	0.599090909090909	0.744444444444444	red	-0.145353535353535	0.44590632283287	0.86	0.747	0.906	0.85	-0.046	0.486976217440544	-0.103	0.467752035065748	small_red_yarn	4	2	small_red_yarn	3	3	big_red_yarn	2	1	undefined	undefined	undefined
7569-e	9	small_pink_bucket	color	minimal	color	size redundant	2	1	0.5	the object is pink		the object is pink	1	0	bucket	small	pink	TRUE	FALSE	FALSE	TRUE	TRUE	0.351923076923077	0.802857142857143	red	-0.450934065934066	0.304753294951706	0.735357142857143	0.5025	0.913076923076923	0.741428571428571	-0.17771978021978	0.446094361948569	-0.238928571428571	0.40396210163652	big_red_bucket	2	2	small_red_bucket	3	4	undefined	undefined	undefined	undefined	undefined	undefined
7569-e	10	big_green_rock	color	minimal	color	size redundant	2	2	0	the object is green		the object is green	1	0	rock	big	green	TRUE	FALSE	FALSE	TRUE	TRUE	0.1796	0.108666666666667	purple	0.070933333333333	0.623034227567067	0.300454545454545	0.16	0.412592592592593	0.27	-0.112138047138048	0.421367016881123	-0.11	0.372093023255814	big_purple_rock	2	4	big_purple_rock	4	2	undefined	undefined	undefined	undefined	undefined	undefined
7569-e	11	big_black_avocado	color	minimal	color	size redundant	4	1	0.75	the object is black		the object is black	1	0	avocado	big	black	TRUE	FALSE	FALSE	TRUE	TRUE	0.643478260869565	0.863529411764706	green	-0.220051150895141	0.426990699884597	0.769565217391304	0.909166666666667	0.903571428571429	0.856363636363636	-0.134006211180125	0.459953596287703	0.052803030303031	0.514953872559537	big_green_avocado	1	2	small_green_avocado	2	4	small_green_avocado	5	1	small_green_avocado	4	5
7569-e	14	big_blue_golfball	color	minimal	color	size redundant	4	3	0.25	the object is white		the object is white	1	0	golfball	big	blue	TRUE	FALSE	FALSE	TRUE	TRUE	0.762916666666667	0.185	pink	0.577916666666667	0.804835164835165	0.828235294117647	0.941	0.799444444444444	0.390666666666667	0.028790849673203	0.508844138374124	0.550333333333333	0.706633291614518	big_pink_golfball	1	3	big_pink_golfball	5	1	small_pink_golfball	4	5	big_pink_golfball	3	4
