gameid	context	NormedTypicality	UtteranceType	Color	ColorAndType	Type	ColorMentioned	ItemMentioned	Other	Item	TargetColor	Target	Dist1	Dist2	UttforBDA
3819-9	informative	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	red_tomato	red_avocado	green_avocado
3819-9	overinformative-cc	0.686	OTHER	0	0	0	TRUE	FALSE	TRUE	pear	orange	orange_pear	orange_carrot	red_avocado	other
3819-9	informative-cc	0.953	OTHER	0	0	0	TRUE	FALSE	TRUE	pear	green	green_pear	green_apple	yellow_pear	other
3819-9	informative	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	purple_tomato	green_pear	orange_pear
3819-9	overinformative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	red_avocado	green_apple	orange_pepper
3819-9	informative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	red_tomato	green_tomato
6988-f	informative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pepper	orange_pear	red_pepper
6988-f	overinformative	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	orange_carrot	green_apple	blue_banana
6988-f	overinformative	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	green_apple	orange_carrot	banana
6988-f	overinformative	0.841	type	0	0	1	FALSE	TRUE	FALSE	pepper	orange	orange_pepper	red_tomato	green_pear	pepper
6988-f	informative-cc	0.657	OTHER	0	0	0	TRUE	TRUE	TRUE	banana	brown	brown_banana	brown_carrot	blue_banana	other
6988-f	informative-cc	0.565	OTHER	0	0	0	TRUE	TRUE	TRUE	carrot	brown	brown_carrot	purple_carrot	brown_banana	other
6988-f	informative	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	orange_pepper	purple_tomato	black_pepper
6988-f	informative-cc	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	black_pepper	red_avocado	black_avocado
6988-f	informative-cc	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	brown_banana	blue_apple	blue_banana
6988-f	informative	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pepper	purple_tomato	red_pepper
6988-f	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	brown_carrot	black_avocado	pear
6988-f	overinformative	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	red_avocado	blue_banana	purple_carrot
6988-f	informative	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	yellow_banana	red_avocado	green_avocado
6988-f	informative-cc	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	black_avocado	green_pepper	green_avocado
6988-f	overinformative	0.565	type	0	0	1	FALSE	TRUE	FALSE	carrot	brown	brown_carrot	red_pepper	green_pear	carrot
6988-f	overinformative-cc	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	yellow_pear	green_pear	banana
6988-f	informative-cc	0.961	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	green	green_apple	green_tomato	red_apple	green_apple
6988-f	overinformative-cc	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	yellow_banana	red_pepper	pear
6988-f	overinformative-cc	0.412	type	0	0	1	FALSE	TRUE	FALSE	tomato	purple	purple_tomato	green_avocado	green_pear	tomato
6988-f	informative-cc	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	black_avocado	red_apple	red_avocado
6988-f	overinformative	0.412	type	0	0	1	FALSE	TRUE	FALSE	tomato	purple	purple_tomato	red_pepper	yellow_banana	tomato
6988-f	informative-cc	0.924	OTHER	0	0	0	TRUE	TRUE	TRUE	pear	yellow	yellow_pear	yellow_banana	green_pear	other
6988-f	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	blue_apple	orange_pear	green_pear
6988-f	overinformative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	green_pear	orange_pepper	blue_apple
6988-f	informative-cc	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	brown_banana	yellow_pear	yellow_banana
6988-f	informative	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	green_avocado	purple_tomato	black_avocado
6988-f	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	yellow_banana	green_tomato	apple
6988-f	informative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	black_pepper	blue_banana	orange_pepper
6988-f	informative	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	brown_carrot	green_apple	orange_carrot
6988-f	informative	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	green_tomato	yellow_pear	orange_pear
6988-f	overinformative-cc	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	brown_carrot	purple_carrot	tomato
6988-f	informative-cc	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	purple_carrot	orange_pepper	orange_carrot
6988-f	overinformative	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	red_tomato	brown_carrot	orange_pear
6988-f	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	black_avocado	orange_pepper	black_pepper
6988-f	informative-cc	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	orange_carrot	purple_tomato	purple_carrot
6988-f	informative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	blue_banana	green_tomato	red_tomato
6988-f	informative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	orange_pear	red_apple	blue_apple
6988-f	overinformative	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	orange_carrot	yellow_pear	green_tomato
6988-f	informative-cc	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	red_tomato	green_apple	red_apple
6988-f	informative	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	purple_tomato	black_pepper	green_tomato
6988-f	overinformative	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	orange_pepper	brown_banana	red_avocado
1110-0	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	brown_carrot	yellow_pear	green_pear
1110-0	informative-cc	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	yellow_pear	blue_banana	yellow_banana
1110-0	informative-cc	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	purple_carrot	purple_tomato	red_tomato
1110-0	overinformative-cc	0.696	OTHER	0	0	0	FALSE	TRUE	TRUE	avocado	red	red_avocado	red_apple	orange_carrot	other
1110-0	overinformative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_pear	black_pepper	purple_tomato
1110-0	overinformative-cc	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	green_pepper	brown_banana	avocado
1110-0	overinformative-cc	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	yellow_banana	purple_carrot	pear
1110-0	overinformative	0.565	type	0	0	1	FALSE	TRUE	FALSE	carrot	brown	brown_carrot	black_pepper	purple_tomato	carrot
1110-0	overinformative-cc	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	red_pepper	brown_carrot	banana
1110-0	overinformative	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	red_avocado	blue_apple	banana
1110-0	informative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	blue_apple	purple_tomato	red_tomato
1110-0	overinformative	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	red_apple	blue_banana	carrot
1110-0	informative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	red_tomato	green_tomato
1110-0	informative-cc	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	purple_tomato	orange_carrot	purple_carrot
1110-0	overinformative	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	black_avocado	black_pepper	pear
1110-0	informative	0.812	color	1	0	0	TRUE	FALSE	FALSE	avocado	black	black_avocado	green_avocado	purple_tomato	black
1110-0	overinformative	0.462	color	1	0	0	TRUE	FALSE	FALSE	apple	blue	blue_apple	purple_carrot	yellow_pear	blue
1110-0	overinformative	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	green_pear	red_avocado	banana
1110-0	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	red_pepper	black_avocado	black_pepper
1110-0	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	orange_pear	blue_apple	red_apple
1110-0	informative	0.503	color	1	0	0	TRUE	FALSE	FALSE	carrot	purple	purple_carrot	orange_carrot	red_avocado	purple
1110-0	overinformative	0.934	color	1	0	0	TRUE	FALSE	FALSE	pepper	red	red_pepper	brown_banana	blue_banana	red
1110-0	overinformative	0.696	type	0	0	1	FALSE	TRUE	FALSE	avocado	red	red_avocado	orange_pear	green_tomato	avocado
1110-0	overinformative	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	orange_carrot	yellow_pear	avocado
1110-0	overinformative	0.841	type	0	0	1	FALSE	TRUE	FALSE	pepper	orange	orange_pepper	brown_banana	black_avocado	pepper
1110-0	informative-cc	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	green_apple	red_tomato	red_apple
1110-0	informative	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	purple_carrot	red_apple	brown_carrot
1110-0	informative	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	red_avocado	green_pear	orange_pear
1110-0	informative-cc	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	orange_pear	green_apple	green_pear
1110-0	overinformative-cc	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	blue_banana	purple_carrot	blue_apple
1110-0	overinformative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	orange_carrot	green_tomato
1110-0	overinformative	0.412	type	0	0	1	FALSE	TRUE	FALSE	tomato	purple	purple_tomato	green_apple	red_pepper	tomato
1110-0	informative-cc	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	orange_carrot	yellow_pear	orange_pear
1110-0	informative	0.961	color	1	0	0	TRUE	FALSE	FALSE	apple	green	green_apple	purple_tomato	red_apple	green
1110-0	overinformative-cc	0.419	type	0	0	1	FALSE	TRUE	FALSE	banana	blue	blue_banana	green_pear	blue_apple	banana
1110-0	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	orange_pear	green_tomato	apple
1110-0	informative	0.637	color	1	0	0	TRUE	FALSE	FALSE	pepper	black	black_pepper	red_pepper	blue_banana	black
1110-0	informative-cc	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	red_pepper	green_avocado	orange_pepper
1110-0	overinformative-cc	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	orange_pepper	red_avocado	carrot
1110-0	overinformative	0.812	color	1	0	0	TRUE	FALSE	FALSE	avocado	black	black_avocado	green_pear	green_apple	black
1110-0	informative	0.419	color	1	0	0	TRUE	FALSE	FALSE	banana	blue	blue_banana	brown_banana	orange_pepper	blue
1110-0	overinformative-cc	0.934	type	0	0	1	FALSE	TRUE	FALSE	pepper	red	red_pepper	orange_pear	green_pear	pepper
3309-6	informative-cc	0.953	OTHER	0	0	0	FALSE	FALSE	FALSE	pear	green	green_pear	green_apple	yellow_pear	other
3309-6	overinformative	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	green_apple	blue_banana	black_pepper
3309-6	overinformative	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	purple_tomato	red_avocado	orange_pear
3309-6	overinformative	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	red_tomato	green_apple	black_avocado
3309-6	informative	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	blue_banana	red_tomato	green_tomato
3309-6	overinformative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	yellow_banana	brown_banana	blue_apple
3309-6	overinformative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	red_tomato	green_tomato	orange_pepper
3309-6	informative	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	black_avocado	brown_banana	blue_banana
3309-6	overinformative	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	yellow_banana	yellow_pear	red_avocado
3309-6	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	yellow_pear	brown_carrot	green_pear
3309-6	overinformative	0.979	OTHER	0	0	0	FALSE	TRUE	TRUE	banana	yellow	yellow_banana	blue_apple	black_avocado	other
3309-6	informative-cc	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	black_pepper	green_avocado	black_avocado
3309-6	overinformative	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	red_apple	orange_carrot	green_avocado
3309-6	overinformative-cc	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	yellow_pear	purple_carrot	tomato
3309-6	informative	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	yellow_banana	orange_pepper	black_pepper
3309-6	informative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_pear	red_tomato	purple_tomato
3309-6	overinformative	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	purple_tomato	red_apple	brown_banana
3309-6	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	yellow_pear	green_apple	red_apple
3309-6	overinformative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	yellow_banana	green_tomato
3309-6	overinformative-cc	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	yellow_banana	purple_carrot	pear
3309-6	informative	0.924	OTHER	0	0	0	TRUE	TRUE	TRUE	pear	yellow	yellow_pear	green_apple	green_pear	other
3309-6	informative-cc	0.976	OTHER	0	0	0	FALSE	FALSE	FALSE	carrot	orange	orange_carrot	purple_carrot	orange_pepper	other
3309-6	overinformative	0.503	OTHER	0	0	0	FALSE	TRUE	TRUE	carrot	purple	purple_carrot	green_pear	orange_pear	other
3309-6	overinformative	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	blue_apple	green_tomato	red_pepper
3309-6	overinformative-cc	0.565	type	0	0	1	FALSE	TRUE	FALSE	carrot	brown	brown_carrot	brown_banana	red_tomato	carrot
3309-6	informative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	green_tomato	green_pear	red_tomato
3309-6	informative-cc	0.961	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	green	green_apple	blue_apple	green_tomato	green_apple
3309-6	informative-cc	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	yellow_banana	brown_carrot	brown_banana
3309-6	informative-cc	0.953	OTHER	0	0	0	FALSE	TRUE	TRUE	apple	red	red_apple	blue_apple	red_tomato	other
3309-6	informative	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	blue_banana	orange_pear	yellow_banana
3309-6	overinformative-cc	0.934	type	0	0	1	FALSE	TRUE	FALSE	pepper	red	red_pepper	orange_pear	green_tomato	pepper
3309-6	overinformative-cc	0.419	type	0	0	1	FALSE	TRUE	FALSE	banana	blue	blue_banana	blue_apple	purple_carrot	banana
3309-6	overinformative-cc	0.503	type	0	0	1	FALSE	TRUE	FALSE	carrot	purple	purple_carrot	purple_tomato	yellow_banana	carrot
3309-6	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	yellow_banana	green_tomato	apple
3309-6	informative	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	black_avocado	purple_carrot	green_avocado
3309-6	overinformative	0.565	OTHER	0	0	0	FALSE	FALSE	TRUE	carrot	brown	brown_carrot	red_avocado	orange_pear	other
3309-6	overinformative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_pear	yellow_pear	purple_tomato
3309-6	overinformative-cc	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	red_apple	blue_apple	red_avocado
3309-6	overinformative-cc	0.462	type	0	0	1	FALSE	TRUE	FALSE	apple	blue	blue_apple	yellow_pear	blue_banana	apple
3309-6	informative-cc	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	green_pear	orange_carrot	orange_pear
3309-6	informative	0.976	OTHER	0	0	0	FALSE	TRUE	TRUE	carrot	orange	orange_carrot	brown_carrot	black_pepper	other
3625-2	informative-cc	0.565	OTHER	0	0	0	FALSE	FALSE	TRUE	carrot	brown	brown_carrot	brown_banana	orange_carrot	other
3625-2	overinformative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	yellow_banana	green_pear	purple_tomato
3625-2	overinformative-cc	0.686	type	0	0	1	FALSE	TRUE	FALSE	pear	orange	orange_pear	orange_carrot	black_pepper	pear
3625-2	overinformative-cc	0.934	type	0	0	1	FALSE	TRUE	FALSE	pepper	red	red_pepper	green_pear	orange_pear	pepper
3625-2	informative	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	purple_carrot	green_pear	orange_pear
3625-2	overinformative-cc	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	brown_banana	green_apple	green_pear
3625-2	overinformative	0.738	type	0	0	1	FALSE	TRUE	FALSE	tomato	green	green_tomato	yellow_banana	black_pepper	tomato
3625-2	informative	0.503	color	1	0	0	TRUE	FALSE	FALSE	carrot	purple	purple_carrot	brown_carrot	black_avocado	purple
3625-2	overinformative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	red_tomato	black_pepper	apple
3625-2	overinformative-cc	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	purple_tomato	green_pepper	avocado
3625-2	informative	0.419	color	1	0	0	TRUE	FALSE	FALSE	banana	blue	blue_banana	brown_banana	green_avocado	blue
3625-2	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	orange_pepper	green_avocado	apple
3625-2	informative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_pear	green_tomato	purple_tomato
3625-2	informative	0.462	color	1	0	0	TRUE	FALSE	FALSE	apple	blue	blue_apple	red_apple	red_tomato	blue
3625-2	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	black_avocado	orange_pepper	black_pepper
3625-2	informative	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	purple_carrot	green_apple	orange_carrot
3625-2	overinformative-cc	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	black_pepper	brown_carrot	brown_banana
3625-2	informative	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	black_pepper	brown_banana	red_pepper
3625-2	overinformative	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	yellow_pear	brown_banana	avocado
3625-2	overinformative-cc	0.696	type	0	0	1	FALSE	TRUE	FALSE	avocado	red	red_avocado	red_apple	green_pear	avocado
3625-2	informative-cc	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	green_apple	orange_pear	green_pear
3625-2	overinformative	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	brown_banana	yellow_pear	carrot
3625-2	overinformative	0.503	color	1	0	0	TRUE	FALSE	FALSE	carrot	purple	purple_carrot	red_apple	red_pepper	purple
3625-2	overinformative-cc	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	yellow_banana	red_apple	pear
3625-2	informative	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	orange_pear	red_apple	yellow_pear
3625-2	overinformative	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	yellow_pear	green_apple	banana
3625-2	informative	0.962	color	1	0	0	TRUE	FALSE	FALSE	tomato	red	red_tomato	brown_carrot	purple_tomato	red
3625-2	informative-cc	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	brown_banana	yellow_pear	yellow_banana
3625-2	overinformative	0.812	type	0	0	1	FALSE	TRUE	FALSE	avocado	black	black_avocado	green_pear	red_tomato	avocado
3625-2	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	green_tomato	black_pepper	apple
3625-2	informative-cc	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	purple_tomato	purple_carrot	red_tomato
3625-2	informative-cc	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	blue_apple	brown_banana	blue_banana
3625-2	overinformative	0.565	type	0	0	1	FALSE	TRUE	FALSE	carrot	brown	brown_carrot	green_tomato	black_avocado	carrot
3625-2	overinformative	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	black_avocado	red_pepper	apple
3625-2	informative	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	blue_banana	green_tomato
3625-2	informative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	black_pepper	red_avocado	orange_pepper
3625-2	overinformative-cc	0.812	type	0	0	1	FALSE	TRUE	FALSE	avocado	black	black_avocado	yellow_banana	black_pepper	avocado
3625-2	overinformative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	green_apple	black_avocado	black_pepper
3625-2	overinformative-cc	0.841	type	0	0	1	FALSE	TRUE	FALSE	pepper	orange	orange_pepper	green_avocado	purple_carrot	pepper
