gameid	Trial	condition	TargetItem	basiclevelClickedObj	superdomainClickedObj	speakerMessages	listenerMessages	refExp	clickedType	sub	basic	super	moreThanOneLevelMentioned	additionalAttrMentioned	oneMentioned	theMentioned	fullSentence	spLocsClickedObj	lisLocsClickedObj	alt1Name	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain
1997-d	52	basic22	daisy	flower	plant	flower		flower	daisy	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	pottedPlant	3	2	NA	plant	rosemary	2	3	NA	plant
1997-d	53	basic22	convertible	car	vehicle	silver car		silver car	convertible	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	4	ambulance	2	2	NA	vehicle	train	4	3	NA	vehicle
1997-d	55	basic22	tShirt	shirt	clothing	shirt		shirt	tShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	gloves	4	3	NA	clothing	dress	3	2	NA	clothing
1997-d	56	basic22	clownFish	fish	animal	fish		fish	clownFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	rabbit	3	2	NA	animal	hamster	2	4	NA	animal
1997-d	67	basic12	suv	car	vehicle	white car		white car	suv	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	3	motorcycle	2	2	NA	vehicle	sedan	3	4	car	vehicle
1997-d	68	basic12	husky	dog	animal	husky		husky	husky	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	elephant	4	4	NA	animal	greyhound	2	3	dog	animal
1997-d	70	basic33	swordFish	fish	animal	fish		fish	swordFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	socks	2	2	NA	clothing	popcorn	3	3	NA	snack
1997-d	71	basic12	germanShepherd	dog	animal	husky		husky	germanShepherd	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	elephant	4	4	NA	animal	greyhound	2	3	dog	animal
8691-5	3	basic33	coffeeTable	table	furniture	wooden table		wooden table	coffeeTable	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	3	popcorn	3	4	NA	snack	cow	4	2	NA	animal
8691-5	4	basic23	rose	flower	plant	rose		rose	rose	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	pretzels	2	4	NA	snack	grasses	3	2	NA	plant
8691-5	5	basic33	convertible	car	vehicle	car		car	convertible	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	pig	2	2	NA	animal	bed	3	3	NA	furniture
8691-5	8	basic22	gummyBears	candy	snack	gummi bears		gummi bears	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	chips	4	4	NA	snack	pretzels	2	3	NA	snack
8691-5	9	basic12	sunflower	flower	plant	yellow flower		yellow flower	sunflower	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	4	grasses	4	3	NA	plant	lily	3	2	flower	plant
8691-5	11	basic12	jellyBeans	candy	snack	jelly beans		jelly beans	jellyBeans	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	popcorn	4	2	NA	snack	candyCorn	3	3	candy	snack
8691-5	12	basic12	hawaiiShirt	shirt	clothing	flowery shirt		flowery shirt	hawaiiShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	4	campShirt	2	3	shirt	clothing	bathrobe	3	2	NA	clothing
8691-5	13	basic33	mnMs	candy	snack	m&ms		m&ms	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	ambulance	2	2	NA	vehicle	hamster	3	3	NA	animal
8691-5	14	basic23	tShirt	shirt	clothing	blue shirt		blue shirt	tShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	3	wardrobe	2	4	NA	furniture	dress	4	2	NA	clothing
8691-5	16	basic12	dressShirt	shirt	clothing	long sleeve shirt		long sleeve shirt	dressShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	2	campShirt	4	4	shirt	clothing	socks	3	3	NA	clothing
8691-5	18	basic23	picnicTable	table	furniture	picnic table		picnic table	picnicTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	lobster	3	3	NA	animal	lamp	2	2	NA	furniture
8691-5	19	basic22	grizzlyBear	bear	animal	bear		bear	grizzlyBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	snake	4	2	NA	animal	lion	2	3	NA	animal
8691-5	28	basic33	poloShirt	shirt	clothing	shirt		shirt	poloShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	pretzels	4	4	NA	snack	firetruck	3	2	NA	vehicle
8691-5	30	basic22	dalmatian	dog	animal	dog		dog	dalmatian	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	bison	2	2	NA	animal	rabbit	4	3	NA	animal
8691-5	31	basic33	suv	car	vehicle	car		car	suv	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	wardrobe	3	4	NA	furniture	ivy	2	3	NA	plant
8691-5	33	basic23	blackBear	bear	animal	bear		bear	blackBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	bed	3	2	NA	furniture	sheep	2	3	NA	animal
8691-5	34	basic12	sportsCar	car	vehicle	gray car		gray car	sportsCar	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	4	sedan	2	3	car	vehicle	train	3	2	NA	vehicle
8691-5	37	basic22	pigeon	bird	animal	pidgeon		pidgeon	pigeon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	crocodile	4	4	NA	animal	cow	2	3	NA	animal
8691-5	42	basic22	husky	dog	animal	dog		dog	husky	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	iguana	2	3	NA	animal	crocodile	4	2	NA	animal
8691-5	44	basic22	polarBear	bear	animal	bear		bear	polarBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	lion	3	4	NA	animal	squirrel	4	2	NA	animal
8691-5	45	basic22	eagle	bird	animal	eagle		eagle	eagle	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	squirrel	2	4	NA	animal	horse	4	2	NA	animal
8691-5	46	basic12	daisy	flower	plant	daisy		daisy	daisy	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	lily	2	2	flower	plant	grasses	3	4	NA	plant
8691-5	48	basic12	pandaBear	bear	animal	bear		bear	pandaBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	lion	3	3	NA	animal	koalaBear	2	2	bear	animal
8691-5	51	basic23	bedsideTable	table	furniture	table		table	bedsideTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	elephant	4	2	NA	animal	lamp	3	3	NA	furniture
8691-5	52	basic33	clownFish	fish	animal	fish		fish	clownFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	rosemary	2	4	NA	plant	popcorn	4	3	NA	snack
8691-5	53	basic33	germanShepherd	dog	animal	dog		dog	germanShepherd	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	dress	2	4	NA	clothing	ivy	3	3	NA	plant
8691-5	54	basic22	swordFish	fish	animal	fish		fish	swordFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	snake	4	3	NA	animal	lobster	2	4	NA	animal
8691-5	55	basic23	hummingBird	bird	animal	bird		bird	hummingBird	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	pottedPlant	4	4	NA	plant	cow	2	3	NA	animal
8691-5	58	basic23	minivan	car	vehicle	car		car	minivan	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	ambulance	4	3	NA	vehicle	rabbit	2	4	NA	animal
8691-5	62	basic23	tulip	flower	plant	tulip		tulip	tulip	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	ivy	3	3	NA	plant	lamp	2	4	NA	furniture
8691-5	63	basic33	goldFish	fish	animal	fish		fish	goldFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	train	4	2	NA	vehicle	chips	2	4	NA	snack
8691-5	64	basic23	catfish	fish	animal	fish		fish	catfish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	bathrobe	3	4	NA	clothing	lobster	2	2	NA	animal
8691-5	66	basic22	pug	dog	animal	dog		dog	pug	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	horse	3	3	NA	animal	crocodile	4	4	NA	animal
8691-5	68	basic12	diningTable	table	furniture	short table		short table	diningTable	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	2	wardrobe	4	4	NA	furniture	sideTable	2	3	table	furniture
8691-5	69	basic33	skittles	candy	snack	skittles		skittles	skittles	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	pottedPlant	3	4	NA	plant	gloves	4	3	NA	clothing
8691-5	72	basic12	parrot	bird	animal	parrot		parrot	parrot	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	lobster	4	3	NA	animal	sparrow	3	2	bird	animal
3791-8	1	basic33	parrot	bird	animal	bird		bird	parrot	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	popcorn	2	2	NA	snack	lamp	3	4	NA	furniture
3791-8	2	basic12	tShirt	shirt	clothing	dark blue t		dark blue t	tShirt	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4	3	gloves	2	2	NA	clothing	campShirt	3	4	shirt	clothing
3791-8	3	basic12	swordFish	fish	animal	marlin		marlin	swordFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	rabbit	2	2	NA	animal	discusFish	3	3	fish	animal
3791-8	6	basic12	eagle	bird	animal	eagle		eagle	eagle	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	squirrel	2	3	NA	animal	sparrow	4	4	bird	animal
3791-8	10	basic22	bedsideTable	table	furniture	night stand		night stand	bedsideTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	lamp	3	4	NA	furniture	wardrobe	2	3	NA	furniture
3791-8	12	basic23	picnicTable	table	furniture	picnic table		picnic table	picnicTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	rosemary	4	4	NA	plant	bookcase	2	2	NA	furniture
3791-8	15	basic23	poloShirt	shirt	clothing	t shirt		t shirt	poloShirt	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	socks	2	3	NA	clothing	firetruck	3	4	NA	vehicle
3791-8	17	basic33	rose	flower	plant	rose		rose	rose	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	crocodile	4	2	NA	animal	dress	2	3	NA	clothing
3791-8	26	basic12	polarBear	bear	animal	polar bear		polar bear	polarBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	bison	3	3	NA	animal	koalaBear	4	2	bear	animal
3791-8	27	basic33	tulip	flower	plant	flower		flower	tulip	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	lion	3	2	NA	animal	bookcase	2	3	NA	furniture
3791-8	28	basic22	grizzlyBear	bear	animal	 bear		 bear	grizzlyBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	squirrel	2	4	NA	animal	iguana	3	2	NA	animal
3791-8	29	basic12	dalmatian	dog	animal	dalmation		dalmation	dalmatian	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	greyhound	2	2	dog	animal	kitten	3	3	NA	animal
3791-8	33	basic23	germanShepherd	dog	animal	dog		dog	germanShepherd	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	bison	3	2	NA	animal	chips	4	4	NA	snack
3791-8	35	basic33	diningTable	table	furniture	table		table	diningTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	lion	4	2	NA	animal	pottedPlant	3	3	NA	plant
3791-8	37	basic22	hummingBird	bird	animal	bird		bird	hummingBird	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	rabbit	2	4	NA	animal	sheep	3	3	NA	animal
3791-8	38	basic12	husky	dog	animal	husky		husky	husky	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	horse	3	4	NA	animal	greyhound	2	3	dog	animal
3791-8	40	basic23	pug	dog	animal	dog		dog	pug	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	ambulance	3	2	NA	vehicle	squirrel	2	4	NA	animal
3791-8	42	basic33	goldFish	fish	animal	goldfish		goldfish	goldFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	gloves	4	3	NA	clothing	grasses	3	4	NA	plant
3791-8	44	basic33	dressShirt	shirt	clothing	shirt		shirt	dressShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	bookcase	2	3	NA	furniture	crocodile	4	4	NA	animal
3791-8	48	basic23	sunflower	flower	plant	flower		flower	sunflower	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	chips	4	2	NA	snack	ivy	3	3	NA	plant
3791-8	49	basic22	convertible	car	vehicle	car		car	convertible	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	motorcycle	2	2	NA	vehicle	ambulance	4	3	NA	vehicle
3791-8	50	basic23	minivan	car	vehicle	van		van	minivan	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	socks	4	4	NA	clothing	ambulance	2	2	NA	vehicle
3791-8	54	basic23	pigeon	bird	animal	bird		bird	pigeon	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	rabbit	2	4	NA	animal	motorcycle	4	2	NA	vehicle
3791-8	55	basic22	pandaBear	bear	animal	bear		bear	pandaBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	iguana	3	4	NA	animal	lobster	4	2	NA	animal
3791-8	56	basic23	coffeeTable	table	furniture	table		table	coffeeTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	bookcase	3	3	NA	furniture	rhino	2	4	NA	animal
3791-8	57	basic22	mnMs	candy	snack	mm		mm	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	cookies	2	4	NA	snack	popcorn	3	3	NA	snack
3791-8	58	basic22	suv	car	vehicle	suv		suv	suv	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	motorcycle	4	2	NA	vehicle	ambulance	3	3	NA	vehicle
3791-8	60	basic23	sportsCar	car	vehicle	car		car	sportsCar	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	kitten	2	2	NA	animal	train	3	4	NA	vehicle
3791-8	61	basic22	catfish	fish	animal	fish		fish	catfish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	squirrel	2	2	NA	animal	iguana	4	4	NA	animal
3791-8	62	basic12	gummyBears	candy	snack	gummi		gummi	gummyBears	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	candyCorn	2	4	candy	snack	pretzels	3	2	NA	snack
3791-8	65	basic33	skittles	candy	snack	skittles		skittles	skittles	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	ivy	2	2	NA	plant	squirrel	3	4	NA	animal
3791-8	68	basic12	blackBear	bear	animal	black bear		black bear	blackBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	koalaBear	3	4	bear	animal	rabbit	4	2	NA	animal
3791-8	69	basic22	daisy	flower	plant	flower		flower	daisy	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	pottedPlant	4	2	NA	plant	rosemary	3	3	NA	plant
3791-8	71	basic33	clownFish	fish	animal	fish		fish	clownFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	socks	4	4	NA	clothing	pretzels	2	3	NA	snack
3791-8	72	basic33	jellyBeans	candy	snack	jeli		jeli	jellyBeans	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	bed	3	2	NA	furniture	bison	4	3	NA	animal
5664-b	5	basic23	clownFish	fish	animal	fish		fish	clownFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	gloves	3	3	NA	clothing	crocodile	2	2	NA	animal
5664-b	6	basic22	tShirt	shirt	clothing	shirt		shirt	tShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	socks	3	2	NA	clothing	bathrobe	2	3	NA	clothing
5664-b	7	basic12	blackBear	bear	animal	black bear		black bear	blackBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	koalaBear	2	4	bear	animal	lobster	4	2	NA	animal
5664-b	8	basic22	diningTable	table	furniture	table		table	diningTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	lamp	2	3	NA	furniture	bookcase	4	2	NA	furniture
5664-b	9	basic12	suv	car	vehicle	white car		white car	suv	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	3	sedan	3	2	car	vehicle	train	4	4	NA	vehicle
5664-b	10	basic33	hawaiiShirt	shirt	clothing	shirt		shirt	hawaiiShirt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	bed	3	3	NA	furniture	chips	4	4	NA	snack
5664-b	11	basic22	grizzlyBear	bear	animal	bear		bear	grizzlyBear	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	elephant	3	3	NA	animal	kitten	2	4	NA	animal
5664-b	15	basic22	germanShepherd	dog	animal	dog		dog	germanShepherd	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	sheep	2	3	NA	animal	iguana	4	2	NA	animal
5664-b	18	basic23	convertible	car	vehicle	car		car	convertible	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	train	3	2	NA	vehicle	bison	4	3	NA	animal
5664-b	20	basic22	skittles	candy	snack	skittles		skittles	skittles	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	cookies	3	3	NA	snack	pretzels	4	2	NA	snack
5664-b	22	basic23	rose	flower	plant	rose		rose	rose	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	rosemary	4	3	NA	plant	bison	2	2	NA	animal
5664-b	23	basic12	mnMs	candy	snack	m and ms		m and ms	mnMs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	candyCorn	2	4	candy	snack	pretzels	3	2	NA	snack
5664-b	24	basic12	pug	dog	animal	small dog		small dog	pug	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	2	greyhound	4	4	dog	animal	kitten	2	3	NA	animal
5664-b	31	basic12	swordFish	fish	animal	swordfish		swordfish	swordFish	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	pig	3	4	NA	animal	discusFish	4	2	fish	animal
5664-b	32	basic33	gummyBears	candy	snack	candy		candy	gummyBears	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	motorcycle	3	3	NA	vehicle	squirrel	2	4	NA	animal
5664-b	35	basic33	sportsCar	car	vehicle	car		car	sportsCar	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	lobster	2	2	NA	animal	rosemary	4	4	NA	plant
5664-b	38	basic23	sunflower	flower	plant	flower		flower	sunflower	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	pottedPlant	2	3	NA	plant	iguana	4	4	NA	animal
5664-b	39	basic22	parrot	bird	animal	bird		bird	parrot	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	lion	2	3	NA	animal	horse	3	2	NA	animal
5664-b	40	basic12	poloShirt	shirt	clothing	blue shirt with fewer buttons		blue shirt with fewer buttons	poloShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	2	campShirt	2	4	shirt	clothing	dress	4	3	NA	clothing
5664-b	41	basic33	dressShirt	shirt	clothing	blue shirt		blue shirt	dressShirt	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	3	3	chips	2	2	NA	snack	crocodile	4	4	NA	animal
5664-b	42	basic23	coffeeTable	table	furniture	table		table	coffeeTable	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	gloves	4	4	NA	clothing	wardrobe	2	2	NA	furniture
5664-b	44	basic12	polarBear	bear	animal	polar bear		polar bear	polarBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	elephant	2	3	NA	animal	koalaBear	3	2	bear	animal
5664-b	45	basic23	pigeon	bird	animal	pigeon		pigeon	pigeon	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	horse	4	3	NA	animal	dress	2	2	NA	clothing
5664-b	47	basic33	minivan	car	vehicle	van		van	minivan	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	squirrel	3	2	NA	animal	pretzels	2	4	NA	snack
5664-b	48	basic33	goldFish	fish	animal	fish		fish	goldFish	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	pretzels	4	4	NA	snack	lamp	2	3	NA	furniture
5664-b	51	basic22	tulip	flower	plant	rose		rose	tulip	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	pottedPlant	4	4	NA	plant	grasses	2	2	NA	plant
5664-b	52	basic12	picnicTable	table	furniture	picnic bench		picnic bench	picnicTable	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	sideTable	4	4	table	furniture	bookcase	2	3	NA	furniture
5664-b	53	basic33	jellyBeans	candy	snack	jelly beans		jelly beans	jellyBeans	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	crocodile	4	4	NA	animal	wardrobe	3	3	NA	furniture
5664-b	54	basic23	hummingBird	bird	animal	bird		bird	hummingBird	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	pretzels	3	4	NA	snack	squirrel	4	2	NA	animal
5664-b	56	basic33	daisy	flower	plant	flower		flower	daisy	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	2	hamster	4	4	NA	animal	firetruck	2	3	NA	vehicle
5664-b	61	basic23	dalmatian	dog	animal	dog		dog	dalmatian	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	ivy	3	2	NA	plant	lobster	4	4	NA	animal
5664-b	62	basic22	eagle	bird	animal	eagle		eagle	eagle	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	horse	4	2	NA	animal	rhino	2	3	NA	animal
5664-b	70	basic22	pandaBear	bear	animal	panda		panda	pandaBear	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	3	squirrel	3	4	NA	animal	sheep	4	2	NA	animal
5664-b	71	basic23	husky	dog	animal	dog		dog	husky	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	3	lobster	3	4	NA	animal	cookies	2	2	NA	snack
0082-3	1	basic12	husky	dog	animal	alaska animal		alaska animal	husky	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	3	3	sheep	4	4	NA	animal	greyhound	2	2	dog	animal
0082-3	3	basic33	dalmatian	dog	animal	animal that barks		animal that barks	dalmatian	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	4	4	gloves	3	3	NA	clothing	rosemary	2	2	NA	plant
0082-3	13	basic33	pandaBear	bear	animal	animal		animal	pandaBear	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	popcorn	3	4	NA	snack	bed	4	3	NA	furniture
0082-3	14	basic23	rose	flower	plant	floer		floer	rose	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	popcorn	4	3	NA	snack	pottedPlant	3	4	NA	plant
0082-3	18	basic23	tulip	flower	plant	flowerr		flowerr	tulip	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	rosemary	3	4	NA	plant	cow	2	3	NA	animal
0082-3	22	basic23	pigeon	bird	animal	flying animal		flying animal	pigeon	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	4	4	elephant	2	3	NA	animal	bathrobe	3	2	NA	clothing
0082-3	23	basic22	blackBear	bear	animal	largest animal		largest animal	blackBear	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	2	4	squirrel	3	2	NA	animal	kitten	4	3	NA	animal
0082-3	31	basic22	eagle	bird	animal	flying animal		flying animal	eagle	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	2	2	horse	4	4	NA	animal	kitten	3	3	NA	animal
0082-3	37	basic22	daisy	flower	plant	slowerr___flower		slowerr	daisy	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	pottedPlant	2	2	NA	plant	rosemary	3	3	NA	plant
0082-3	49	basic23	sunflower	flower	plant	flower		flower	sunflower	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	4	ivy	4	3	NA	plant	pig	3	2	NA	animal
0082-3	52	basic12	polarBear	bear	animal	largest animal lives in forest___oops___lives in artic		largest animal lives in forest	polarBear	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	4	2	koalaBear	2	4	bear	animal	snake	3	3	NA	animal
0082-3	53	basic22	skittles	candy	snack	candy		candy	skittles	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3	4	cookies	2	3	NA	snack	chips	4	2	NA	snack
0082-3	67	basic22	minivan	car	vehicle	family vehicle		family vehicle	minivan	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	4	4	ambulance	3	3	NA	vehicle	train	2	2	NA	vehicle
