gameid	time	roundNum	trialType	condition	nameClickedObj	targetStatusClickedObj	spLocsClickedObj	lisLocsClickedObj	basiclevelClickedObj	superdomainClickedObj	alt1Name	alt1TargetStatus	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2TargetStatus	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain	alt3Name	alt3TargetStatus	alt3SpLocs	alt3LisLocs	alt3Basiclevel	alt3superdomain	alt4Name	alt4TargetStatus	alt4SpLocs	alt4LisLocs	alt4Basiclevel	alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor	sub	basic	super	oneMentioned	theMentioned
5664-b	1455301521025	70	subSuperTrial	basic22	pandaBear	target	2	3	bear	animal	squirrel	distractor	3	4	NA	animal	sheep	distractor	4	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	panda		1455301518691	panda	False	False	False	pandaBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
5664-b	1455301525421	71	subSuperTrial	basic23	husky	target	4	3	dog	animal	lobster	distractor	3	4	NA	animal	cookies	distractor	2	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301524076	dog	False	False	False	husky	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
5664-b	1455301531943	72	subSuperTrial	basic12	discusFish	distractor	2	2	fish	animal	horse	distractor	3	3	NA	animal	catfish	target	4	4	fish	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455301529537	fish	False	False	False	discusFish	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301588963	3	subSuperTrial	basic23	daisy	target	3	3	flower	plant	rosemary	distractor	2	2	NA	plant	lobster	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455301587745	flower	False	False	False	daisy	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301593844	4	subSuperTrial	basic22	sportsCar	target	2	4	car	vehicle	ambulance	distractor	3	3	NA	vehicle	train	distractor	4	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	car		1455301592573	car	False	False	False	sportsCar	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301604797	6	subSuperTrial	basic12	parrot	target	3	4	bird	animal	sparrow	distractor	2	3	bird	animal	rhino	distractor	4	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	colorful		1455301603599	colorful	False	False	False	parrot	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301610196	7	subSuperTrial	basic22	pigeon	target	2	4	bird	animal	rabbit	distractor	3	3	NA	animal	elephant	distractor	4	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bird		1455301608908	bird	False	False	False	pigeon	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301618083	8	subSuperTrial	basic23	eagle	target	3	3	bird	animal	bison	distractor	4	4	NA	animal	ambulance	distractor	2	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bird		1455301617122	bird	False	False	False	eagle	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301621966	9	subSuperTrial	basic33	husky	target	2	3	dog	animal	cookies	distractor	3	4	NA	snack	grasses	distractor	4	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301621017	dog	False	False	False	husky	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301626703	10	subSuperTrial	basic22	goldFish	target	3	3	fish	animal	rabbit	distractor	4	2	NA	animal	lobster	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455301625153	fish	False	False	False	goldFish	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301632583	11	subSuperTrial	basic22	rose	target	3	2	flower	plant	grasses	distractor	4	4	NA	plant	rosemary	distractor	2	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455301631413	flower	False	False	False	rose	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301639597	12	subSuperTrial	basic12	hummingBird	target	2	3	bird	animal	sparrow	distractor	4	2	bird	animal	snake	distractor	3	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flying		1455301638296	flying	False	False	False	hummingBird	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301665484	16	subSuperTrial	basic12	minivan	target	3	2	car	vehicle	ambulance	distractor	4	4	NA	vehicle	sedan	distractor	2	3	car	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	van		1455301663991	van	False	False	False	minivan	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301675245	18	subSuperTrial	basic33	coffeeTable	target	3	2	table	furniture	cow	distractor	4	3	NA	animal	ambulance	distractor	2	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table		1455301674185	table	False	False	False	coffeeTable	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301687114	20	subSuperTrial	basic23	poloShirt	target	2	4	shirt	clothing	train	distractor	4	3	NA	vehicle	bathrobe	distractor	3	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big shirt		1455301685842	big shirt	False	False	False	poloShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301709090	23	subSuperTrial	basic12	tShirt	target	2	2	shirt	clothing	dress	distractor	4	4	NA	clothing	campShirt	distractor	3	3	shirt	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue no bttons shirt		1455301707546	blue no bttons shirt	False	False	False	tShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301753547	31	subSuperTrial	basic12	mnMs	target	2	4	candy	snack	candyCorn	distractor	3	3	candy	snack	popcorn	distractor	4	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	colors		1455301751530	colors	False	False	False	mnMs	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301765373	33	subSuperTrial	basic33	sunflower	target	3	3	flower	plant	lobster	distractor	2	2	NA	animal	bathrobe	distractor	4	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455301764284	flower	False	False	False	sunflower	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301778387	35	subSuperTrial	basic33	jellyBeans	target	4	2	candy	snack	bathrobe	distractor	3	4	NA	clothing	ambulance	distractor	2	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	candy		1455301777289	candy	False	False	False	jellyBeans	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301790198	36	subSuperTrial	basic12	germanShepherd	target	2	2	dog	animal	greyhound	distractor	4	4	dog	animal	lion	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog looking up		1455301788309	dog looking up	False	False	False	germanShepherd	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301804148	38	subSuperTrial	basic33	bedsideTable	target	3	4	table	furniture	bison	distractor	4	3	NA	animal	dress	distractor	2	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	chest		1455301802868	chest	False	False	False	bedsideTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301810580	39	subSuperTrial	basic23	dressShirt	target	3	4	shirt	clothing	lobster	distractor	4	3	NA	animal	gloves	distractor	2	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301809193	blue	False	False	False	dressShirt	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301816155	40	subSuperTrial	basic22	tulip	target	3	4	flower	plant	ivy	distractor	4	2	NA	plant	rosemary	distractor	2	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455301813489	red	False	False	False	tulip	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301820823	41	subSuperTrial	basic23	convertible	target	4	3	car	vehicle	bathrobe	distractor	2	2	NA	clothing	motorcycle	distractor	3	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	car		1455301819414	car	False	False	False	convertible	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301840724	45	subSuperTrial	basic12	suv	target	3	3	car	vehicle	sedan	distractor	4	4	car	vehicle	train	distractor	2	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	suv		1455301838979	suv	False	False	True	suv	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301847889	46	subSuperTrial	basic12	sideTable	distractor	3	4	table	furniture	diningTable	target	4	2	table	furniture	bed	distractor	2	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table short		1455301846749	table short	False	False	False	sideTable	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301861875	48	subSuperTrial	basic22	grizzlyBear	target	4	2	bear	animal	bison	distractor	3	3	NA	animal	cow	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	2	0	lol___bear		1455301856812___1455301860673	lol	False	False	False	grizzlyBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301867942	49	subSuperTrial	basic23	hawaiiShirt	target	4	4	shirt	clothing	bathrobe	distractor	2	2	NA	clothing	crocodile	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301866435	shirt	False	False	False	hawaiiShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301912114	54	subSuperTrial	basic23	pug	target	4	2	dog	animal	pretzels	distractor	2	3	NA	snack	crocodile	distractor	3	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	2	0	yep___dog		1455301907573___1455301909903	yep	False	False	False	pug	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301929557	57	subSuperTrial	basic22	pandaBear	target	3	3	bear	animal	bison	distractor	4	4	NA	animal	elephant	distractor	2	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	panda		1455301926980	panda	False	False	False	pandaBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301935213	58	subSuperTrial	basic33	picnicTable	target	2	3	table	furniture	cow	distractor	3	2	NA	animal	dress	distractor	4	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bench		1455301934080	bench	False	False	False	picnicTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301941838	59	subSuperTrial	basic22	clownFish	target	2	4	fish	animal	rhino	distractor	4	3	NA	animal	lobster	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455301940214	fish	False	False	False	clownFish	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301956513	62	subSuperTrial	basic33	gummyBears	target	3	2	candy	snack	rhino	distractor	4	3	NA	animal	bathrobe	distractor	2	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	candy		1455301955429	candy	False	False	False	gummyBears	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301965967	64	subSuperTrial	basic33	blackBear	target	2	4	bear	animal	bookcase	distractor	4	2	NA	furniture	cookies	distractor	3	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455301964549	bear	False	False	False	blackBear	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301974587	66	subSuperTrial	basic23	dalmatian	target	3	3	dog	animal	rhino	distractor	2	4	NA	animal	rosemary	distractor	4	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301973653	dog	False	False	False	dalmatian	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301984367	68	subSuperTrial	basic22	swordFish	target	3	3	fish	animal	snake	distractor	2	2	NA	animal	pig	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455301982481	fish	False	False	False	swordFish	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301988549	69	subSuperTrial	basic23	polarBear	target	2	3	bear	animal	popcorn	distractor	3	2	NA	snack	squirrel	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455301987446	bear	False	False	False	polarBear	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301993416	70	subSuperTrial	basic33	skittles	target	2	2	candy	snack	lion	distractor	3	3	NA	animal	wardrobe	distractor	4	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	candy		1455301992107	candy	False	False	False	skittles	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455302009713	72	subSuperTrial	basic12	catfish	target	4	3	fish	animal	iguana	distractor	2	4	NA	animal	discusFish	distractor	3	2	fish	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	gross fish		1455302007511	gross fish	False	False	False	catfish	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0071-5	1455301817136	1	subSuperTrial	basic33	pandaBear	target	4	3	bear	animal	motorcycle	distractor	3	4	NA	vehicle	chips	distractor	2	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	White and black spots. Cute		1455301809302	White and black spots. Cute	False	False	False	pandaBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0071-5	1455301890259	4	subSuperTrial	basic23	minivan	target	2	3	car	vehicle	motorcycle	distractor	4	4	NA	vehicle	rosemary	distractor	3	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	has 4 wheels		1455301885542	has 4 wheels	False	False	False	minivan	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0071-5	1455301907076	5	subSuperTrial	basic23	dressShirt	target	3	2	shirt	clothing	gloves	distractor	2	3	NA	clothing	bed	distractor	4	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	has a collar		1455301904827	has a collar	False	False	False	dressShirt	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE
0071-5	1455301918682	6	subSuperTrial	basic22	rose	target	4	3	flower	plant	pottedPlant	distractor	3	4	NA	plant	ivy	distractor	2	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smells good		1455301916855	smells good	False	False	False	rose	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0071-5	1455301934459	7	subSuperTrial	basic23	coffeeTable	target	3	2	table	furniture	rhino	distractor	2	3	NA	animal	lamp	distractor	4	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	wooden.~~~		1455301931695	wooden.~~~	False	False	False	coffeeTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0071-5	1455301966042	9	subSuperTrial	basic33	poloShirt	target	3	2	shirt	clothing	grasses	distractor	2	4	NA	plant	bookcase	distractor	4	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	short sleeved		1455301964369	short sleeved	False	False	False	poloShirt	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0071-5	1455301983482	10	subSuperTrial	basic23	daisy	target	4	3	flower	plant	pottedPlant	distractor	3	2	NA	plant	squirrel	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pretty flower		1455301981983	pretty flower	False	False	False	daisy	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0071-5	1455301993716	11	subSuperTrial	basic33	convertible	target	2	2	car	vehicle	rhino	distractor	4	4	NA	animal	chips	distractor	3	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	convertible		1455301992183	convertible	False	False	True	convertible	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0071-5	1455302013410	12	subSuperTrial	basic12	pigeon	target	4	4	bird	animal	snake	distractor	2	3	NA	animal	sparrow	distractor	3	2	bird	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	city bird		1455302006608	city bird	False	False	False	pigeon	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0071-5	1455302069834	15	subSuperTrial	basic12	mnMs	target	4	4	candy	snack	popcorn	distractor	2	3	NA	snack	candyCorn	distractor	3	2	candy	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	"has M imprint"""		1455302067663	"has M imprint"""	False	False	False	mnMs	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0071-5	1455302090978	17	subSuperTrial	basic33	tulip	target	3	3	flower	plant	train	distractor	4	4	NA	vehicle	pig	distractor	2	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455302088944	flower	False	False	False	tulip	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0071-5	1455302103786	18	subSuperTrial	basic22	blackBear	target	3	4	bear	animal	crocodile	distractor	2	2	NA	animal	snake	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black one		1455302099767	black one	False	False	False	blackBear	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
0071-5	1455302183913	23	subSuperTrial	basic22	hawaiiShirt	target	2	4	shirt	clothing	dress	distractor	4	3	NA	clothing	gloves	distractor	3	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bahama		1455302180105	bahama	False	False	False	hawaiiShirt	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
